,price,propertyType,size,exterior,rooms,bathrooms,municipality,latitude,longitude,showAddress,distance,hasVideo,status,hasPlan,has3DTour,has360,floor,hasLift
202,720.0,studio,36.0,True,0,1,Madrid,40.4514903,-3.649443,False,5975,False,good,False,False,True,2,True
203,700.0,flat,82.0,True,2,1,San Lorenzo de el Escorial,40.5938213,-4.1482372,False,42463,False,good,False,False,False,3,False
204,692.0,flat,83.0,True,2,2,Torrejón de Ardoz,40.4430651,-3.4659877,True,20294,False,newdevelopment,True,False,False,desconocido,True
205,670.0,flat,79.0,True,2,2,Torrejón de Ardoz,40.4430651,-3.4659877,True,20294,False,newdevelopment,True,False,False,desconocido,True
206,609.0,flat,56.0,True,1,1,Alcalá de Henares,40.5126166,-3.3694194,True,30186,False,newdevelopment,True,False,False,bj,True
207,718.0,flat,86.0,True,2,2,Torrejón de Ardoz,40.4430651,-3.4659877,True,20294,False,newdevelopment,True,False,False,desconocido,True
208,694.0,flat,81.0,True,2,2,Torrejón de Ardoz,40.4430651,-3.4659877,True,20294,False,newdevelopment,True,False,False,desconocido,True
209,658.0,flat,78.0,True,2,2,Torrejón de Ardoz,40.4430651,-3.4659877,True,20294,False,newdevelopment,True,False,False,desconocido,True
210,750.0,flat,36.0,False,2,1,Madrid,40.4492198,-3.7054938,True,3620,False,good,False,False,False,2,True
211,723.0,flat,88.0,True,2,2,Torrejón de Ardoz,40.4430651,-3.4659877,True,20294,False,newdevelopment,True,False,False,desconocido,True
212,728.0,flat,91.0,True,2,2,Torrejón de Ardoz,40.4430651,-3.4659877,True,20294,False,newdevelopment,True,False,False,desconocido,True
213,650.0,studio,28.0,True,0,1,Madrid,40.4608285,-3.6988899,False,4920,False,good,False,False,True,bj,False
214,750.0,flat,60.0,False,2,1,Alcalá de Henares,40.484995,-3.3643476,False,29663,True,good,False,False,False,1,False
215,735.0,flat,60.0,True,3,1,Parla,40.2377276,-3.7780729,False,20886,True,good,True,False,True,4,False
216,699.0,penthouse,78.0,True,2,1,Colmenar Viejo,40.6608574,-3.7674572,True,27684,False,good,False,False,False,2,False
217,725.0,flat,67.0,True,3,1,Móstoles,40.3206268,-3.8622583,False,17191,True,good,True,False,True,4,False
218,740.0,flat,77.0,True,3,2,Alcalá de Henares,40.4737561,-3.3762869,False,28385,True,good,True,False,True,bj,True
219,720.0,flat,73.0,True,1,1,Collado Villalba,40.6297309,-4.0042674,True,34761,False,good,True,False,False,2,True
220,750.0,flat,79.0,True,3,1,Getafe,40.3132454,-3.7302507,True,11728,False,good,False,False,False,en,True
221,710.0,flat,66.0,True,3,1,Parla,40.2400853,-3.7762193,False,20588,True,good,True,False,True,4,False
222,725.0,flat,62.0,True,2,1,Madrid,40.3757382,-3.7772753,False,7748,True,good,False,False,True,3,False
223,750.0,flat,46.0,False,1,1,Madrid,40.3784325,-3.7476971,True,5680,False,good,False,False,False,bj,False
224,750.0,flat,61.0,True,2,1,Madrid,40.3921768,-3.7221391,True,3161,False,good,False,False,False,1,True
225,730.0,flat,161.0,True,4,1,Aranjuez,40.0282361,-3.5950227,False,44159,True,good,True,False,True,3,False
226,720.0,flat,110.0,False,2,1,Parla,40.2303494,-3.7672134,False,21417,True,good,True,False,True,desconocido,True
227,720.0,flat,48.0,False,2,1,Madrid,40.4043015,-3.66459,False,3551,True,good,True,False,True,bj,False
228,700.0,flat,57.0,False,2,1,Madrid,40.3419687,-3.6878728,False,8410,True,good,True,False,True,4,False
229,750.0,duplex,75.0,True,2,2,Cobeña,40.5695498,-3.4999067,False,24176,False,good,False,False,False,1,False
230,610.0,studio,26.0,False,0,1,Madrid,40.4647578,-3.7026911,False,5343,True,good,True,False,True,3,True
231,740.0,flat,52.0,False,2,1,Móstoles,40.3198404,-3.8664536,False,17525,True,good,True,False,True,4,False
232,715.0,flat,62.0,True,2,1,Colmenar Viejo,40.6474693,-3.7843419,False,26558,False,good,False,False,True,bj,True
233,550.0,flat,57.0,False,2,1,Aranjuez,40.0342868,-3.593946,False,43521,True,good,True,False,True,bj,False
234,710.0,flat,36.0,True,1,1,Madrid,40.4060404,-3.6965218,False,1315,True,good,True,False,True,bj,False
235,730.0,flat,51.0,True,2,1,Madrid,40.3440558,-3.7092341,False,8093,True,good,True,False,True,2,False
236,750.0,studio,23.0,True,0,1,Madrid,40.4260458,-3.7137453,False,1367,True,good,False,False,False,8,True
237,690.0,flat,33.0,False,1,1,Madrid,40.4637578,-3.7033911,False,5232,True,good,True,False,True,3,True
238,740.0,flat,73.0,True,3,1,Parla,40.2284935,-3.7769246,False,21838,True,good,True,False,True,4,True
239,750.0,duplex,66.0,True,1,1,Madrid,40.4671802,-3.7080651,False,5627,True,good,True,False,True,bj,True
240,720.0,flat,44.0,False,3,1,Madrid,40.3432945,-3.7089766,False,8176,True,good,True,False,True,2,False
241,475.0,flat,79.0,True,2,2,Navalafuente,40.8214857,-3.6735554,False,45077,False,good,False,False,False,2,True
242,740.0,flat,41.0,True,2,1,Madrid,40.3831822,-3.6677543,False,4787,True,good,True,False,True,2,False
243,740.0,flat,57.0,True,1,1,Madrid,40.4019497,-3.7416593,False,3642,True,good,True,False,True,1,True
244,740.0,flat,62.0,True,2,1,Colmenar Viejo,40.6500693,-3.7867419,False,26890,False,good,False,False,True,1,True
245,700.0,flat,74.0,False,2,1,Getafe,40.3285563,-3.7235629,False,9950,True,good,True,False,True,4,False
246,730.0,flat,35.0,False,1,1,Madrid,40.4234164,-3.701547,False,760,False,good,False,False,False,2,True
247,700.0,studio,28.0,True,0,1,Madrid,40.503863,-3.708243,False,9700,False,good,False,False,False,3,True
248,600.0,chalet,180.0,False,3,2,Meco,40.5533779,-3.3233069,False,35543,False,good,False,False,False,desconocido,desconocido
249,750.0,flat,109.0,True,2,2,Valdemoro,40.1969978,-3.6896474,False,24455,False,good,False,False,False,3,True
250,749.0,flat,38.0,True,1,1,Madrid,40.3670279,-3.743863,True,6506,False,good,False,False,True,2,True
251,700.0,studio,30.0,False,0,1,Madrid,40.4029147,-3.6812663,False,2411,False,good,False,False,False,bj,True
252,667.0,flat,70.0,True,1,1,Parla,40.2306942,-3.7574148,True,21185,False,good,False,False,False,8,True
